Local A,Local B,Meio de transporte,Origem,Destino
Cabo de Santa Maria,Praia da Barreta,Barco,False,Cabo de Santa Maria
Cabo de Santa Maria,Praia da Barreta,Barco,True,Faro
Cabo de Santa Maria,Praia da Barreta,Barco,True,Vila Nova de Cacela
Cachopo,Martim Longo,Carro,False,Cachopo
Cachopo,Martim Longo,Carro,False,Faro
Cachopo,Martim Longo,Carro,True,A2
Cachopo,Martim Longo,Carro,True,Martim Longo
Cachopo,Parque Temático da Serra do Caldeirão,Carro,False,Cachopo
Cachopo,Parque Temático da Serra do Caldeirão,Carro,False,Mértola
Cachopo,Parque Temático da Serra do Caldeirão,Carro,True,Barranco do Velho
Cais da Mesquita,Penha da Águia,Barco,False,Pomarão
Cais da Mesquita,Penha da Águia,Barco,False,Vila Real de Santo António
Cais da Mesquita,Penha da Águia,Barco,True,Mértola
Cais da Mesquita,Pomarão,Barco,False,Mértola
Cais da Mesquita,Pomarão,Barco,True,Pomarão
Cais da Mesquita,Pomarão,Barco,True,Sanlúcar de Guadiana
Cais da Mesquita,Pomarão,Barco,True,Vila Real de Santo António
Cais da Praia do Barril,Praia do Barril,Comboio,False,Tavira
Cais da Praia do Barril,Praia do Barril,Comboio,True,Praia do Barril
Cais da Praia do Barril,Santa Luzia,Barco,False,Praia do Barril
Cais da Praia do Barril,Santa Luzia,Barco,True,Faro
Cais da Praia do Barril,Santa Luzia,Barco,True,Tavira
Cais da Praia do Barril,Santa Luzia,Barco,True,Vila Nova de Cacela
Carvoeiro,Lagoa,Carro,False,Carvoeiro
Carvoeiro,Lagoa,Carro,True,Lagoa
Castro Marim,Sul do Sapal de Castro Marim e Vila Real de Santo António,Carro,False,A22
Castro Marim,Sul do Sapal de Castro Marim e Vila Real de Santo António,Carro,False,Castro Marim
Castro Marim,Sul do Sapal de Castro Marim e Vila Real de Santo António,Carro,True,Vila Real de Santo António
Castro Marim,Vista Real,Carro,False,Castro Marim
Castro Marim,Vista Real,Carro,False,Sapal de Castro Marim e Vila Real de Santo António
Castro Marim,Vista Real,Carro,True,Altura
Cercal do Alentejo,São Luís,Carro,False,Cercal do Alentejo
Cercal do Alentejo,São Luís,Carro,True,Odemira
"Conceição, Faro",Variante de Faro - Nó com a N2,Carro,False,A22 - Espanha/Loulé/A2 - Lisboa
"Conceição, Faro",Variante de Faro - Nó com a N2,Carro,False,São Brás de Alportel
"Conceição, Faro",Variante de Faro - Nó com a N2,Carro,True,Faro
"Conceição, Tavira",Estação da Porta Nova,Comboio,False,Vila Real de Santo António
"Conceição, Tavira",Estação da Porta Nova,Comboio,True,Faro
"Conceição, Tavira",Estação da Porta Nova,Comboio,True,Lagos
"Conceição, Tavira",Estação de Cacela,Comboio,False,Faro
"Conceição, Tavira",Estação de Cacela,Comboio,False,Lagos
"Conceição, Tavira",Estação de Cacela,Comboio,True,Vila Real de Santo António
"Conceição, Tavira",Tavira - Norte,Carro,False,Vila Real de Santo António
"Conceição, Tavira",Tavira - Norte,Carro,True,Faro
"Conceição, Tavira",Tavira - Norte,Carro,True,Tavira
"Conceição, Tavira",Vila Nova de Cacela,Carro,False,Faro
"Conceição, Tavira",Vila Nova de Cacela,Carro,False,Tavira
"Conceição, Tavira",Vila Nova de Cacela,Carro,True,Vila Real de Santo António
Corte da Seda,Marmeleiro,Carro,False,Martim Longo
Corte da Seda,Marmeleiro,Carro,True,Alcoutim
Corte da Seda,Marmeleiro,Carro,True,Rio Guadiana
Corte da Seda,Parque Empresarial de Alcoutim,Carro,False,Alcoutim
Corte da Seda,Parque Empresarial de Alcoutim,Carro,False,Rio Guadiana
Corte da Seda,Parque Empresarial de Alcoutim,Carro,True,Martim Longo
Corte João Marques,Martim Longo,Carro,False,A2 - Almodôvar
Corte João Marques,Martim Longo,Carro,False,Ameixal
Corte João Marques,Martim Longo,Carro,True,Martim Longo
Cruzamento da A-376 com a SE-30,SE-30 - Saída 5,Carro,False,A-376 - Utrera
Cruzamento da A-376 com a SE-30,SE-30 - Saída 5,Carro,False,A-4 - Cádiz
Cruzamento da A-376 com a SE-30,SE-30 - Saída 5,Carro,False,A-49 - Huelva
Cruzamento da A-376 com a SE-30,SE-30 - Saída 5,Carro,False,Porto de Sevilha
Cruzamento da A-376 com a SE-30,SE-30 - Saída 5,Carro,True,A-4 - Córdoba
Cruzamento da A-376 com a SE-30,SE-30 - Saída 5,Carro,True,A-92 - Granada
Cruzamento da A-376 com a SE-30,SE-30 - Saída 5,Carro,True,Aeroporto de Sevilha - San Pablo
Cruzamento da A-376 com a SE-30,SE-30 - Saída 8,Carro,False,A-376 - Utrera
Cruzamento da A-376 com a SE-30,SE-30 - Saída 8,Carro,False,A-4 - Córdoba
Cruzamento da A-376 com a SE-30,SE-30 - Saída 8,Carro,False,A-92 - Granada
Cruzamento da A-376 com a SE-30,SE-30 - Saída 8,Carro,False,Aeroporto de Sevilha - San Pablo
Cruzamento da A-376 com a SE-30,SE-30 - Saída 8,Carro,True,A-4 - Cádiz
Cruzamento da A-376 com a SE-30,SE-30 - Saída 8,Carro,True,A-49 - Huelva
Cruzamento da A-376 com a SE-30,SE-30 - Saída 8,Carro,True,A-66 - Mérida
Cruzamento da A-376 com a SE-30,SE-30 - Saída 8,Carro,True,Porto de Sevilha
Cruzamento da A-376 com a SE-40,Cruzamento da A-92 com a SE-40,Carro,False,A-376 - Utrera
Cruzamento da A-376 com a SE-40,Cruzamento da A-92 com a SE-40,Carro,False,A-4 - Cádiz
Cruzamento da A-376 com a SE-40,Cruzamento da A-92 com a SE-40,Carro,False,Dos Hermanas
Cruzamento da A-376 com a SE-40,Cruzamento da A-92 com a SE-40,Carro,True,A-92 - Granada
Cruzamento da A-376 com a SE-40,Cruzamento da A-92 com a SE-40,Carro,True,Aeroporto de Sevilha - San Pablo
Cruzamento da A-376 com a SE-40,Cruzamento da A-92 com a SE-40,Carro,True,Alcalá de Guadaíra
Cruzamento da A-376 com a SE-40,SE-40 - Saída 19,Carro,False,A-376 - Utrera
Cruzamento da A-376 com a SE-40,SE-40 - Saída 19,Carro,False,A-4 - Córdoba
Cruzamento da A-376 com a SE-40,SE-40 - Saída 19,Carro,False,A-92 - Granada/Málaga
Cruzamento da A-376 com a SE-40,SE-40 - Saída 19,Carro,False,Aeroporto de Sevilha - San Pablo
Cruzamento da A-376 com a SE-40,SE-40 - Saída 19,Carro,True,A-4 - Cádiz/Sevilha
Cruzamento da A-376 com a SE-40,SE-40 - Saída 19,Carro,True,Dos Hermanas
Cruzamento da A-4 com a SE-20,SE-20 - Miraflores,Carro,False,A-4 - Córdoba
Cruzamento da A-4 com a SE-20,SE-20 - Miraflores,Carro,False,Aeroporto de Sevilha - San Pablo
Cruzamento da A-4 com a SE-20,SE-20 - Miraflores,Carro,True,A-49 - Huelva
Cruzamento da A-4 com a SE-20,SE-20 - Miraflores,Carro,True,A-66 - Mérida
Cruzamento da A-4 com a SE-20,SE-20 - Miraflores,Carro,True,Sevilha - Isla de la Cartuja
Cruzamento da A-4 Norte com a SE-30,Ronda Urbana Norte de Sevilha - Poligono Calonge,Carro,False,A-4 - Cádiz
Cruzamento da A-4 Norte com a SE-30,Ronda Urbana Norte de Sevilha - Poligono Calonge,Carro,False,A-49 - Huelva
Cruzamento da A-4 Norte com a SE-30,Ronda Urbana Norte de Sevilha - Poligono Calonge,Carro,False,A-92 - Granada
Cruzamento da A-4 Norte com a SE-30,Ronda Urbana Norte de Sevilha - Poligono Calonge,Carro,False,Porto de Sevilha
Cruzamento da A-4 Norte com a SE-30,Ronda Urbana Norte de Sevilha - Poligono Calonge,Carro,True,A-66 - Mérida
Cruzamento da A-4 Norte com a SE-30,Ronda Urbana Norte de Sevilha - Poligono Calonge,Carro,True,Ronda Urbana Norte de Sevilha
Cruzamento da A-4 Norte com a SE-30,SE-30 - Saída 1,Carro,False,A-66 - Mérida
Cruzamento da A-4 Norte com a SE-30,SE-30 - Saída 1,Carro,False,Ronda Urbana Norte de Sevilha
Cruzamento da A-4 Norte com a SE-30,SE-30 - Saída 1,Carro,False,Sevilha - Centro da cidade
Cruzamento da A-4 Norte com a SE-30,SE-30 - Saída 1,Carro,True,A-4 - Cádiz
Cruzamento da A-4 Norte com a SE-30,SE-30 - Saída 1,Carro,True,A-49 - Huelva
Cruzamento da A-4 Norte com a SE-30,SE-30 - Saída 1,Carro,True,A-92 - Granada
Cruzamento da A-4 Norte com a SE-30,SE-30 - Saída 1,Carro,True,Porto de Sevilha
Cruzamento da A-4 Norte com a SE-40,SE-40 - Saída 5,Carro,False,A-4 - Córdoba
Cruzamento da A-4 Norte com a SE-40,SE-40 - Saída 5,Carro,True,A-4 - Cádiz
Cruzamento da A-4 Norte com a SE-40,SE-40 - Saída 5,Carro,True,A-376 - Utrera
Cruzamento da A-4 Norte com a SE-40,SE-40 - Saída 5,Carro,True,A-92 - Granada
Cruzamento da A-4 Sul com a SE-30,Cruzamento da A-4 Sul com a SE-40,Carro,False,Aeroporto de Sevilha - San Pablo
Cruzamento da A-4 Sul com a SE-30,Cruzamento da A-4 Sul com a SE-40,Carro,False,Sevilha
Cruzamento da A-4 Sul com a SE-30,Cruzamento da A-4 Sul com a SE-40,Carro,True,Cádiz
Cruzamento da A-4 Sul com a SE-30,Ponte do Centenário,Carro,False,A-4 - Cádiz/Córdoba/Aeroporto de Sevilha - San Pablo
Cruzamento da A-4 Sul com a SE-30,Ponte do Centenário,Carro,False,A-92 - Granada/Málaga
Cruzamento da A-4 Sul com a SE-30,Ponte do Centenário,Carro,False,Porto de Sevilha Este
Cruzamento da A-4 Sul com a SE-30,Ponte do Centenário,Carro,True,A-49 - Huelva
Cruzamento da A-4 Sul com a SE-30,Ponte do Centenário,Carro,True,A-66 - Mérida
Cruzamento da A-4 Sul com a SE-30,Ponte do Centenário,Carro,True,Porto de Sevilha Oeste
Cruzamento da A-4 Sul com a SE-30,SE-30 - Saída 8,Carro,False,A-4 - Cádiz
Cruzamento da A-4 Sul com a SE-30,SE-30 - Saída 8,Carro,False,A-49 - Huelva
Cruzamento da A-4 Sul com a SE-30,SE-30 - Saída 8,Carro,False,A-66 - Mérida
Cruzamento da A-4 Sul com a SE-30,SE-30 - Saída 8,Carro,False,Porto de Sevilha
Cruzamento da A-4 Sul com a SE-30,SE-30 - Saída 8,Carro,True,A-376 - Utrera
Cruzamento da A-4 Sul com a SE-30,SE-30 - Saída 8,Carro,True,A-4 - Córdoba
Cruzamento da A-4 Sul com a SE-30,SE-30 - Saída 8,Carro,True,A-92 - Granada
Cruzamento da A-4 Sul com a SE-40,SE-40 - Saída 19,Carro,False,A-4 - Cádiz/Sevilha
Cruzamento da A-4 Sul com a SE-40,SE-40 - Saída 19,Carro,True,A-376 - Sevilha/Utrera
Cruzamento da A-4 Sul com a SE-40,SE-40 - Saída 19,Carro,True,A-4 - Carmona/Córdoba
Cruzamento da A-4 Sul com a SE-40,SE-40 - Saída 19,Carro,True,A-92 - Granada/Málaga/Sevilha
Cruzamento da A-4 Sul com a SE-40,SE-40 - Saída 19,Carro,True,Aeroporto de Sevilha - San Pablo
Cruzamento da A-49 com a H-31,H-31 - Saída 80,Carro,False,Sevilha
Cruzamento da A-49 com a H-31,H-31 - Saída 80,Carro,True,Huelva
Cruzamento da A-49 com a SE-30,Cruzamento da A-66 com a SE-30,Carro,False,A-4 - Cádiz
Cruzamento da A-49 com a SE-30,Cruzamento da A-66 com a SE-30,Carro,False,A-49 - Huelva
Cruzamento da A-49 com a SE-30,Cruzamento da A-66 com a SE-30,Carro,False,A-92 - Granada/Málaga
Cruzamento da A-49 com a SE-30,Cruzamento da A-66 com a SE-30,Carro,True,A-4 - Córdoba/Aeroporto de Sevilha - San Pablo
Cruzamento da A-49 com a SE-30,Cruzamento da A-66 com a SE-30,Carro,True,A-66 - Mérida
Cruzamento da A-49 com a SE-30,SE-30 - Saída 15,Carro,False,A-49 - Huelva
Cruzamento da A-49 com a SE-30,SE-30 - Saída 15,Carro,False,A-66 - Mérida
Cruzamento da A-49 com a SE-30,SE-30 - Saída 15,Carro,True,A-4 - Cádiz/Porto de Sevilha
Cruzamento da A-49 com a SE-30,SE-30 - Saída 15,Carro,True,A-92 - Granada
Cruzamento da A-49 com a SE-30,SE-30 - Saída 15,Carro,True,Coria del Río
Cruzamento da A-49 com a SE-30,Sevilha - Avenida Expo 92,Carro,True,Sevilha - Centro da cidade
Cruzamento da A-49 com a SE-30,Sevilha - Avenida Expo 92,Carro,True,Sevilha - Isla de la Cartuja
Cruzamento da A-49 com a SE-30,Sevilha - Avenida Expo 92,Carro,True,Sevilha - Triana
Cruzamento da A-49 com a SE-40,SE-40 - Saída 35,Carro,False,A-49 - Huelva/Sevilha
Cruzamento da A-49 com a SE-40,SE-40 - Saída 35,Carro,True,Almensilla
Cruzamento da A-49 com a SE-40,SE-40 - Saída 35,Carro,True,Palomares del Río
Cruzamento da A-66 com a SE-30,Cruzamento da SE-20 com a SE-30,Carro,False,A-4 - Cádiz
Cruzamento da A-66 com a SE-30,Cruzamento da SE-20 com a SE-30,Carro,False,A-49 - Huelva
Cruzamento da A-66 com a SE-30,Cruzamento da SE-20 com a SE-30,Carro,False,A-66 - Mérida
Cruzamento da A-66 com a SE-30,Cruzamento da SE-20 com a SE-30,Carro,True,A-4 - Córdoba
Cruzamento da A-66 com a SE-30,Cruzamento da SE-20 com a SE-30,Carro,True,Aeroporto de Sevilha - San Pablo
Cruzamento da A-66 com a SE-30,Cruzamento da SE-20 com a SE-30,Carro,True,Sevilha - Isla de la Cartuja
Cruzamento da A-66 com a SE-30,Cruzamento da SE-20 com a SE-30,Carro,True,Sevilha Norte
Cruzamento da A-8005 com a SE-20,Cruzamento da A-8009 com a SE-20,Carro,False,A-4 - Córdoba
Cruzamento da A-8005 com a SE-20,Cruzamento da A-8009 com a SE-20,Carro,False,Aeroporto de Sevilha - San Pablo
Cruzamento da A-8005 com a SE-20,Cruzamento da A-8009 com a SE-20,Carro,True,A-49 - Huelva
Cruzamento da A-8005 com a SE-20,Cruzamento da A-8009 com a SE-20,Carro,True,A-66 - Mérida
Cruzamento da A-8005 com a SE-20,Cruzamento da A-8009 com a SE-20,Carro,True,Sevilha - Isla de la Cartuja
Cruzamento da A-8005 com a SE-20,SE-20 - Pino Montano,Carro,False,A-49 - Huelva
Cruzamento da A-8005 com a SE-20,SE-20 - Pino Montano,Carro,False,A-66 - Mérida
Cruzamento da A-8005 com a SE-20,SE-20 - Pino Montano,Carro,False,Sevilha - Isla de la Cartuja
Cruzamento da A-8005 com a SE-20,SE-20 - Pino Montano,Carro,True,A-4 - Córdoba
Cruzamento da A-8005 com a SE-20,SE-20 - Pino Montano,Carro,True,Aeroporto de Sevilha - San Pablo
Cruzamento da A-8009 com a SE-20,SE-20 - San Jerónimo,Carro,False,A-4 - Córdoba
Cruzamento da A-8009 com a SE-20,SE-20 - San Jerónimo,Carro,False,Aeroporto de Sevilha - San Pablo
Cruzamento da A-8009 com a SE-20,SE-20 - San Jerónimo,Carro,True,A-49 - Huelva
Cruzamento da A-8009 com a SE-20,SE-20 - San Jerónimo,Carro,True,A-66 - Mérida
Cruzamento da A-8009 com a SE-20,SE-20 - San Jerónimo,Carro,True,Sevilha - Isla de la Cartuja
Cruzamento da A-92 com a SE-30,SE-30 - Saída 1,Carro,False,A-4 - Cádiz
Cruzamento da A-92 com a SE-30,SE-30 - Saída 1,Carro,False,A-49 - Huelva
Cruzamento da A-92 com a SE-30,SE-30 - Saída 1,Carro,False,A-92 - Granada/Málaga
Cruzamento da A-92 com a SE-30,SE-30 - Saída 1,Carro,False,Porto de Sevilha
Cruzamento da A-92 com a SE-30,SE-30 - Saída 1,Carro,True,A-4 - Córdoba
Cruzamento da A-92 com a SE-30,SE-30 - Saída 1,Carro,True,A-66 - Mérida
Cruzamento da A-92 com a SE-30,SE-30 - Saída 1,Carro,True,Aeroporto de Sevilha - San Pablo
Cruzamento da A-92 com a SE-30,SE-30 - Saída 1,Carro,True,Ronda Urbana Norte de Sevilha
Cruzamento da A-92 com a SE-30,SE-30 - Saída 3,Carro,False,A-4 - Córdoba
Cruzamento da A-92 com a SE-30,SE-30 - Saída 3,Carro,False,A-66 - Mérida
Cruzamento da A-92 com a SE-30,SE-30 - Saída 3,Carro,False,Aeroporto de Sevilha - San Pablo
Cruzamento da A-92 com a SE-30,SE-30 - Saída 3,Carro,False,Ronda Urbana Norte de Sevilha
Cruzamento da A-92 com a SE-30,SE-30 - Saída 3,Carro,True,A-376 - Utrera
Cruzamento da A-92 com a SE-30,SE-30 - Saída 3,Carro,True,A-4 - Cádiz
Cruzamento da A-92 com a SE-30,SE-30 - Saída 3,Carro,True,A-49 - Huelva
Cruzamento da A-92 com a SE-30,SE-30 - Saída 3,Carro,True,Porto de Sevilha
Cruzamento da A-92 com a SE-40,SE-40 - Saída 5,Carro,False,A-4 - Cádiz
Cruzamento da A-92 com a SE-40,SE-40 - Saída 5,Carro,False,A-376 - Utrera
Cruzamento da A-92 com a SE-40,SE-40 - Saída 5,Carro,False,A-92 - Granada/Sevilha
Cruzamento da A-92 com a SE-40,SE-40 - Saída 5,Carro,True,A-4 - Córdoba/Madrid
Cruzamento da A-92 com a SE-40,SE-40 - Saída 5,Carro,True,Aeroporto de Sevilha - San Pablo
Cruzamento da H-30 com a H-31,H-31 - Saída 80,Carro,False,Huelva
Cruzamento da H-30 com a H-31,H-31 - Saída 80,Carro,True,Sevilha
Cruzamento da N120 com a N125,N125 - Acesso à Saída 1 da A22,Carro,False,Lagos - Centro da cidade
Cruzamento da N120 com a N125,N125 - Acesso à Saída 1 da A22,Carro,False,Portimão
Cruzamento da N120 com a N125,N125 - Acesso à Saída 1 da A22,Carro,True,A22
Cruzamento da N120 com a N125,N125 - Acesso à Saída 1 da A22,Carro,True,Luz
Cruzamento da N120 com a N125,N125 - Acesso à Saída 1 da A22,Carro,True,Sagres
Cruzamento da N120 com a N125,N125 - Acesso à Saída 2 da A22,Carro,False,Lagos
Cruzamento da N120 com a N125,N125 - Acesso à Saída 2 da A22,Carro,True,A22 - Faro/Lisboa
Cruzamento da N120 com a N125,N125 - Acesso à Saída 2 da A22,Carro,True,Portimão
Cruzamento da N122 com a M1059,Cruzamento da N122 com a M1060,Carro,False,Alcoutim
Cruzamento da N122 com a M1059,Cruzamento da N122 com a M1060,Carro,False,Beja
Cruzamento da N122 com a M1059,Cruzamento da N122 com a M1060,Carro,True,Castro Marim
Cruzamento da N122 com a M1059,Cruzamento da N122 com a M507-2,Carro,False,Castro Marim
Cruzamento da N122 com a M1059,Cruzamento da N122 com a M507-2,Carro,True,Alcoutim
Cruzamento da N122 com a M1059,Cruzamento da N122 com a M507-2,Carro,True,Beja
Cruzamento da N122 com a M1060,IC27 - Saída 5,Carro,False,Corte Velha
Cruzamento da N122 com a M1060,IC27 - Saída 5,Carro,True,Castro Marim
Cruzamento da N122 com a M1063,IC27 - Saída 3,Carro,False,Almada de Ouro
Cruzamento da N122 com a M1063,IC27 - Saída 3,Carro,False,Foz de Odeleite
Cruzamento da N122 com a M1063,IC27 - Saída 3,Carro,True,Castro Marim
Cruzamento da N122 com a M1063,IC27 - Saída 3,Carro,True,IC27
Cruzamento da N122 com a M1063,IC27 - Saída 3,Carro,True,Vila Real de Santo António
Cruzamento da N122 com a M507,IC27 - Fim,Carro,False,Beja
Cruzamento da N122 com a M507,IC27 - Fim,Carro,False,Mértola
Cruzamento da N122 com a M507,IC27 - Fim,Carro,True,Castro Marim
Cruzamento da N122 com a M507,Santa Marta,Carro,False,Alcoutim
Cruzamento da N122 com a M507,Santa Marta,Carro,True,Beja
Cruzamento da N122 com a M507,Santa Marta,Carro,True,Mértola
Cruzamento da N122 com a M512,Montes Castelhanos,Carro,False,Alcoutim
Cruzamento da N122 com a M512,Montes Castelhanos,Carro,False,Azinhal
Cruzamento da N122 com a M512,Montes Castelhanos,Carro,True,Castro Marim
Cruzamento da N122 com a N123,IP2 - Saída 44,Carro,False,Mértola
Cruzamento da N122 com a N123,IP2 - Saída 44,Carro,False,Vila Real de Santo António
Cruzamento da N122 com a N123,IP2 - Saída 44,Carro,True,Beja
Cruzamento da N122 com a N123,Mértola,Carro,False,Beja
Cruzamento da N122 com a N123,Mértola,Carro,False,Castro Verde
Cruzamento da N122 com a N123,Mértola,Carro,False,Lisboa
Cruzamento da N122 com a N123,Mértola,Carro,True,Mértola
Cruzamento da N122 com a N123,Mértola,Carro,True,Vila Real de Santo António
Cruzamento da N122 com a N267,Mértola,Carro,False,Almodôvar
Cruzamento da N122 com a N267,Mértola,Carro,False,Vila Real de Santo António
Cruzamento da N122 com a N267,Mértola,Carro,True,Beja
Cruzamento da N122 com a N267,Mértola,Carro,True,Mértola
Cruzamento da N124 com a M507-1,Martim Longo,Carro,False,Alcoutim
Cruzamento da N124 com a M507-1,Martim Longo,Carro,False,IC27
Cruzamento da N124 com a M507-1,Martim Longo,Carro,True,Barranco do Velho
Cruzamento da N124 com a M507-1,Martim Longo,Carro,True,Martim Longo
Cruzamento da N124 com a M507-1,Pereiro,Carro,False,Martim Longo
Cruzamento da N124 com a M507-1,Pereiro,Carro,True,Alcoutim
Cruzamento da N124 com a N125,Cruzamento da N125 com a M531-1,Carro,False,Portimão
Cruzamento da N124 com a N125,Cruzamento da N125 com a M531-1,Carro,True,Alvor
Cruzamento da N124 com a N125,Cruzamento da N125 com a M531-1,Carro,True,Lagos
Cruzamento da N124 com a N125,N125 - Acesso a Estômbar e Ferragudo,Carro,False,Lagos
Cruzamento da N124 com a N125,N125 - Acesso a Estômbar e Ferragudo,Carro,False,Portimão
Cruzamento da N124 com a N125,N125 - Acesso a Estômbar e Ferragudo,Carro,True,Lagoa
Cruzamento da N124 com a N125,N125 - Acesso a Estômbar e Ferragudo,Carro,True,Porto de Pesca de Portimão
Cruzamento da N124 com a N125,N125 - Acesso a Estômbar e Ferragudo,Carro,True,Silves
Cruzamento da N124 com a N125,Portimão - Avenida São Lourenço da Barrosa,Carro,False,A22
Cruzamento da N124 com a N125,Portimão - Avenida São Lourenço da Barrosa,Carro,True,Portimão
Cruzamento da N124 com a N125,Portimão - Avenida São Lourenço da Barrosa,Carro,True,Praia da Rocha
Cruzamento da N124 com a N266,Silves,Carro,False,Monchique
Cruzamento da N124 com a N266,Silves,Carro,True,Silves
Cruzamento da N124 com a N396,Salir,Carro,False,Ameixal
Cruzamento da N124 com a N396,Salir,Carro,False,Barranco do Velho
Cruzamento da N124 com a N396,Salir,Carro,False,Cachopo
Cruzamento da N124 com a N396,Salir,Carro,True,Lagos
Cruzamento da N124 com a N396,Salir,Carro,True,Salir
Cruzamento da N124 com a N396,Salir,Carro,True,Silves
Cruzamento da N124-1 com a N125,Lagoa,Carro,False,A22
Cruzamento da N124-1 com a N125,Lagoa,Carro,False,Portimão
Cruzamento da N124-1 com a N125,Lagoa,Carro,False,Silves
Cruzamento da N124-1 com a N125,Lagoa,Carro,True,Lagoa
Cruzamento da N124-1 com a N125,N125 - Acesso a Estômbar e Ferragudo,Carro,False,Lagoa
Cruzamento da N124-1 com a N125,N125 - Acesso a Estômbar e Ferragudo,Carro,False,Silves
Cruzamento da N124-1 com a N125,N125 - Acesso a Estômbar e Ferragudo,Carro,True,Estômbar
Cruzamento da N124-1 com a N125,N125 - Acesso a Estômbar e Ferragudo,Carro,True,Portimão
Cruzamento da N125 com a M1347,Luz de Tavira,Carro,False,Tavira
Cruzamento da N125 com a M1347,Luz de Tavira,Carro,False,Vila Real de Santo António
Cruzamento da N125 com a M1347,Luz de Tavira,Carro,True,Faro
Cruzamento da N125 com a M1347,Luz de Tavira,Carro,True,Olhão
Cruzamento da N125 com a M1347,Tavira - Sul,Carro,False,Olhão
Cruzamento da N125 com a M1347,Tavira - Sul,Carro,True,Tavira
Cruzamento da N125 com a M1347,Tavira - Sul,Carro,True,Vila Real de Santo António
Cruzamento da N125 com a M516-2,Cruzamento da N125 com a N398,Carro,False,Tavira
Cruzamento da N125 com a M516-2,Cruzamento da N125 com a N398,Carro,False,Vila Real de Santo António
Cruzamento da N125 com a M516-2,Cruzamento da N125 com a N398,Carro,True,Faro
Cruzamento da N125 com a M516-2,Cruzamento da N125 com a N398,Carro,True,Olhão
Cruzamento da N125 com a M516-2,Estação de Fuseta-Moncarapacho,Carro,False,Faro
Cruzamento da N125 com a M516-2,Estação de Fuseta-Moncarapacho,Carro,False,Tavira
Cruzamento da N125 com a M516-2,Estação de Fuseta-Moncarapacho,Carro,True,Fuseta
Cruzamento da N125 com a M516-2,Livramento,Carro,False,Faro
Cruzamento da N125 com a M516-2,Livramento,Carro,False,Olhão
Cruzamento da N125 com a M516-2,Livramento,Carro,True,Tavira
Cruzamento da N125 com a M516-2,Livramento,Carro,True,Vila Real de Santo António
Cruzamento da N125 com a M526,Cruzamento da N125 com a N396,Carro,False,Albufeira
Cruzamento da N125 com a M526,Cruzamento da N125 com a N396,Carro,False,Portimão
Cruzamento da N125 com a M526,Cruzamento da N125 com a N396,Carro,True,Faro
Cruzamento da N125 com a M526,Cruzamento da N125 com a N396,Carro,True,Loulé
Cruzamento da N125 com a M531-1,Mexilhoeira Grande,Carro,False,Portimão
Cruzamento da N125 com a M531-1,Mexilhoeira Grande,Carro,True,Lagos
Cruzamento da N125 com a M535,Cruzamento da N125 com a M537-2,Carro,False,Sagres
Cruzamento da N125 com a M535,Cruzamento da N125 com a M537-2,Carro,False,Vila do Bispo
Cruzamento da N125 com a M535,Cruzamento da N125 com a M537-2,Carro,True,Lagos
Cruzamento da N125 com a M535,Cruzamento da N125 com a M537-2,Carro,True,Portimão
Cruzamento da N125 com a M537-2,Espiche,Carro,False,Sagres
Cruzamento da N125 com a M537-2,Espiche,Carro,False,Vila do Bispo
Cruzamento da N125 com a M537-2,Espiche,Carro,True,Lagos
Cruzamento da N125 com a M537-2,Espiche,Carro,True,Portimão
Cruzamento da N125 com a N125-6,Estação de Castro Marim,Carro,False,Altura
Cruzamento da N125 com a N125-6,Estação de Castro Marim,Carro,True,Castro Marim
Cruzamento da N125 com a N125-6,Estação de Monte Gordo,Carro,False,A22 - Faro
Cruzamento da N125 com a N125-6,Estação de Monte Gordo,Carro,False,Tavira
Cruzamento da N125 com a N125-6,Estação de Monte Gordo,Carro,True,Espanha
Cruzamento da N125 com a N125-6,Estação de Monte Gordo,Carro,True,Vila Real de Santo António
Cruzamento da N125 com a N269,Cruzamento da N125 com a N395,Carro,False,Faro
Cruzamento da N125 com a N269,Cruzamento da N125 com a N395,Carro,False,Loulé
Cruzamento da N125 com a N269,Cruzamento da N125 com a N395,Carro,True,A22
Cruzamento da N125 com a N269,Cruzamento da N125 com a N395,Carro,True,Portimão
Cruzamento da N125 com a N395,IC1 - Fim,Carro,False,Faro
Cruzamento da N125 com a N395,IC1 - Fim,Carro,False,Loulé
Cruzamento da N125 com a N395,IC1 - Fim,Carro,True,A2 - Lisboa
Cruzamento da N125 com a N395,IC1 - Fim,Carro,True,A22 - Faro/Portimão
Cruzamento da N125 com a N395,IC1 - Fim,Carro,True,Portimão
Cruzamento da N125 com a N398,Olhão,Carro,False,Tavira
Cruzamento da N125 com a N398,Olhão,Carro,True,Faro
Cruzamento da N125 com a N398,Olhão,Carro,True,Olhão
Cruzamento da N125-4 com a M521,Loulé,Carro,False,A22 - Espanha/Lisboa
Cruzamento da N125-4 com a M521,Loulé,Carro,False,Aeroporto de Faro
Cruzamento da N125-4 com a M521,Loulé,Carro,False,Almancil
Cruzamento da N125-4 com a M521,Loulé,Carro,False,Estádio Algarve
Cruzamento da N125-4 com a M521,Loulé,Carro,False,Faro
Cruzamento da N125-4 com a M521,Loulé,Carro,True,Loulé
Cruzamento da N125-4 com a M521,Mar Shopping Algarve,Carro,False,Loulé
