Location A,Location B,Means of transport,Starting point,Destination
A5 - Saída 8,A5 - Saída 9,Car,False,Lisboa
A5 - Saída 8,A5 - Saída 9,Car,True,Cascais
A5 - Saída 8,A5 - Saída 9,Car,True,Estoril
A5 - Saída 9,Cruzamento da A16 com a A5,Car,False,Carcavelos
A5 - Saída 9,Cruzamento da A16 com a A5,Car,False,Lisboa
A5 - Saída 9,Cruzamento da A16 com a A5,Car,True,A16 - Sintra
A5 - Saída 9,Cruzamento da A16 com a A5,Car,True,Alcabideche
A5 - Saída 9,Cruzamento da A16 com a A5,Car,True,Cascais
A5 - Saída 11,A5 - Saída 12,Car,False,Carcavelos
A5 - Saída 11,A5 - Saída 12,Car,False,Lisboa
A5 - Saída 11,A5 - Saída 12,Car,True,Cascais
A5 - Saída 11,A5 - Saída 12,Car,True,Malveira da Serra
A5 - Saída 11,Cruzamento da A16 com a A5,Car,False,Alvide
A5 - Saída 11,Cruzamento da A16 com a A5,Car,False,Cascais
A5 - Saída 11,Cruzamento da A16 com a A5,Car,True,Carcavelos
A5 - Saída 11,Cruzamento da A16 com a A5,Car,True,Lisboa
A6 - Saída 2,A6 - Saída 3,Car,False,Algarve
A6 - Saída 2,A6 - Saída 3,Car,False,Lisboa
A6 - Saída 2,A6 - Saída 3,Car,False,Vendas Novas
A6 - Saída 2,A6 - Saída 3,Car,True,Espanha
A6 - Saída 2,A6 - Saída 3,Car,True,Évora
A6 - Saída 2,A6 - Saída 3,Car,True,Montemor-o-Novo
A6 - Saída 2,Área de Serviço de Vendas Novas,Car,False,Espanha
A6 - Saída 2,Área de Serviço de Vendas Novas,Car,False,Évora
A6 - Saída 2,Área de Serviço de Vendas Novas,Car,False,Vendas Novas
A6 - Saída 2,Área de Serviço de Vendas Novas,Car,True,Algarve
A6 - Saída 2,Área de Serviço de Vendas Novas,Car,True,Lisboa
A6 - Saída 2,Área de Serviço de Vendas Novas,Car,True,Setúbal
A6 - Saída 3,A6 - Saída 4,Car,False,Algarve
A6 - Saída 3,A6 - Saída 4,Car,False,Lisboa
A6 - Saída 3,A6 - Saída 4,Car,False,Vendas Novas
A6 - Saída 3,A6 - Saída 4,Car,True,Espanha
A6 - Saída 3,A6 - Saída 4,Car,True,Évora
A6 - Saída 4,Área de Serviço de Montemor-o-Novo,Car,False,Lisboa
A6 - Saída 4,Área de Serviço de Montemor-o-Novo,Car,False,Montemor-o-Novo
A6 - Saída 4,Área de Serviço de Montemor-o-Novo,Car,True,Espanha
A6 - Saída 4,Área de Serviço de Montemor-o-Novo,Car,True,Évora
A6 - Saída 5,A6 - Saída 6,Car,False,Lisboa
A6 - Saída 5,A6 - Saída 6,Car,False,Montemor-o-Novo
A6 - Saída 5,A6 - Saída 6,Car,True,Elvas
A6 - Saída 5,A6 - Saída 6,Car,True,Espanha
A6 - Saída 5,A6 - Saída 6,Car,True,Estremoz
A6 - Saída 5,Área de Serviço de Montemor-o-Novo,Car,False,Espanha
A6 - Saída 5,Área de Serviço de Montemor-o-Novo,Car,False,Évora
A6 - Saída 5,Área de Serviço de Montemor-o-Novo,Car,True,Lisboa
A6 - Saída 5,Área de Serviço de Montemor-o-Novo,Car,True,Montemor-o-Novo
A6 - Saída 6,Área de Serviço de Estremoz,Car,False,Évora
A6 - Saída 6,Área de Serviço de Estremoz,Car,False,Lisboa
A6 - Saída 6,Área de Serviço de Estremoz,Car,True,Elvas
A6 - Saída 6,Área de Serviço de Estremoz,Car,True,Espanha
A6 - Saída 6,Área de Serviço de Estremoz,Car,True,Estremoz
A6 - Saída 7,A6 - Saída 8,Car,False,Estremoz
A6 - Saída 7,A6 - Saída 8,Car,False,Évora
A6 - Saída 7,A6 - Saída 8,Car,False,Lisboa
A6 - Saída 7,A6 - Saída 8,Car,True,Borba
A6 - Saída 7,A6 - Saída 8,Car,True,Elvas
A6 - Saída 7,A6 - Saída 8,Car,True,Espanha
A6 - Saída 7,Área de Serviço de Estremoz,Car,False,Elvas
A6 - Saída 7,Área de Serviço de Estremoz,Car,False,Espanha
A6 - Saída 7,Área de Serviço de Estremoz,Car,False,Estremoz
A6 - Saída 7,Área de Serviço de Estremoz,Car,True,Évora
A6 - Saída 7,Área de Serviço de Estremoz,Car,True,Lisboa
A6 - Saída 8,A6 - Saída 9,Car,False,Borba
A6 - Saída 8,A6 - Saída 9,Car,False,Évora
A6 - Saída 8,A6 - Saída 9,Car,False,Lisboa
A6 - Saída 8,A6 - Saída 9,Car,True,Elvas
A6 - Saída 8,A6 - Saída 9,Car,True,Espanha
A6 - Saída 9,A6 - Saída 10,Car,False,Elvas - Oeste
A6 - Saída 9,A6 - Saída 10,Car,False,Évora
A6 - Saída 9,A6 - Saída 10,Car,False,Lisboa
A6 - Saída 9,A6 - Saída 10,Car,True,Elvas - Centro da cidade
A6 - Saída 9,A6 - Saída 10,Car,True,Espanha
A6 - Saída 10,A6 - Saída 11,Car,False,Elvas - Centro da cidade
A6 - Saída 10,A6 - Saída 11,Car,False,Évora
A6 - Saída 10,A6 - Saída 11,Car,False,Lisboa
A6 - Saída 10,A6 - Saída 11,Car,True,Elvas - Zona industrial
A6 - Saída 10,A6 - Saída 11,Car,True,Espanha
A6 - Saída 11,A6 - Saída 12,Car,False,Elvas - Zona industrial
A6 - Saída 11,A6 - Saída 12,Car,False,Évora
A6 - Saída 11,A6 - Saída 12,Car,False,Lisboa
A6 - Saída 11,A6 - Saída 12,Car,True,Elvas - Este
A6 - Saída 11,A6 - Saída 12,Car,True,Espanha
A6 - Saída 12,A6 - Saída 13,Car,False,A2 - Lisboa
A6 - Saída 12,A6 - Saída 13,Car,False,Elvas
A6 - Saída 12,A6 - Saída 13,Car,False,Évora
A6 - Saída 12,A6 - Saída 13,Car,True,Espanha
A6 - Saída 13,A-5 - Saída 407,Car,False,Elvas
A6 - Saída 13,A-5 - Saída 407,Car,False,Lisboa
A6 - Saída 13,A-5 - Saída 407,Car,True,Espanha
A8 - Início,Cruzamento da IC17 CRIL com o IC22,Car,False,A8 - Leiria/Loures
A8 - Início,Cruzamento da IC17 CRIL com o IC22,Car,True,IC16 - Belas
A8 - Início,Cruzamento da IC17 CRIL com o IC22,Car,True,IC22 - Odivelas
A8 - Início,IC17 CRIL - Acesso Norte à Saída 1 da A8,Car,False,IC16 - Belas
A8 - Início,IC17 CRIL - Acesso Norte à Saída 1 da A8,Car,False,IC22 - Odivelas
A8 - Início,IC17 CRIL - Acesso Norte à Saída 1 da A8,Car,True,A1 - Norte
A8 - Início,IC17 CRIL - Acesso Norte à Saída 1 da A8,Car,True,A12 - Sul
A8 - Início,IC17 CRIL - Acesso Norte à Saída 1 da A8,Car,True,Ponte Vasco da Gama
A9 CREL - Saída 3,A9 CREL - Saída 4,Car,False,A16 - Sintra
A9 CREL - Saída 3,A9 CREL - Saída 4,Car,False,Oeiras
A9 CREL - Saída 3,A9 CREL - Saída 4,Car,True,A1
A9 CREL - Saída 3,A9 CREL - Saída 4,Car,True,A8
A9 CREL - Saída 3,A9 CREL - Saída 4,Car,True,A10
A9 CREL - Saída 3,A9 CREL - Saída 4,Car,True,Loures
A9 CREL - Saída 3,Cruzamento da A16 com a A9 CREL,Car,False,A1
A9 CREL - Saída 3,Cruzamento da A16 com a A9 CREL,Car,False,A8
A9 CREL - Saída 3,Cruzamento da A16 com a A9 CREL,Car,False,A10
A9 CREL - Saída 3,Cruzamento da A16 com a A9 CREL,Car,False,IC16
A9 CREL - Saída 3,Cruzamento da A16 com a A9 CREL,Car,False,IC17 CRIL
A9 CREL - Saída 3,Cruzamento da A16 com a A9 CREL,Car,False,IC22
A9 CREL - Saída 3,Cruzamento da A16 com a A9 CREL,Car,False,Loures
A9 CREL - Saída 3,Cruzamento da A16 com a A9 CREL,Car,True,A16 - Sintra
A9 CREL - Saída 3,Cruzamento da A16 com a A9 CREL,Car,True,Oeiras
A10 - Saída 5,Cruzamento da A1 com a A10,Car,False,Algarve
A10 - Saída 5,Cruzamento da A1 com a A10,Car,False,Benavente
A10 - Saída 5,Cruzamento da A1 com a A10,Car,True,A1 - Carregado
A10 - Saída 5,Cruzamento da A1 com a A10,Car,True,A9 CREL
A10 - Saída 5,Cruzamento da A1 com a A10,Car,True,Arruda dos Vinhos
A10 - Saída 5,Cruzamento da A10 com a A13,Car,False,A1 - Carregado
A10 - Saída 5,Cruzamento da A10 com a A13,Car,False,A9 CREL
A10 - Saída 5,Cruzamento da A10 com a A13,Car,False,Benavente
A10 - Saída 5,Cruzamento da A10 com a A13,Car,True,A2 - Algarve
A10 - Saída 5,Cruzamento da A10 com a A13,Car,True,A13 - Santarém
A12 - Cruzamento com a N10-8,Cruzamento da A2 com a A12,Car,False,Setúbal
A12 - Cruzamento com a N10-8,Cruzamento da A2 com a A12,Car,True,A2 - Algarve
A12 - Cruzamento com a N10-8,Cruzamento da A2 com a A12,Car,True,Lisboa
A12 - Cruzamento com a N10-8,"Rotunda dos Golfinhos, Setúbal",Car,False,Algarve
A12 - Cruzamento com a N10-8,"Rotunda dos Golfinhos, Setúbal",Car,False,Espanha
A12 - Cruzamento com a N10-8,"Rotunda dos Golfinhos, Setúbal",Car,False,Lisboa
A12 - Cruzamento com a N10-8,"Rotunda dos Golfinhos, Setúbal",Car,True,Setúbal
A12 - Saída 2,Cruzamento da A2 com a A12,Car,False,Lisboa - Norte
A12 - Saída 2,Cruzamento da A2 com a A12,Car,False,Montijo
A12 - Saída 2,Cruzamento da A2 com a A12,Car,False,Pinhal Novo
A12 - Saída 2,Cruzamento da A2 com a A12,Car,False,Ponte Vasco da Gama
A12 - Saída 2,Cruzamento da A2 com a A12,Car,True,A2 - Algarve
A12 - Saída 2,Cruzamento da A2 com a A12,Car,True,A6 - Évora
A12 - Saída 2,Cruzamento da A2 com a A12,Car,True,Setúbal
A12 - Saída 2,Cruzamento da A12 com a A33,Car,False,A2 - Algarve
A12 - Saída 2,Cruzamento da A12 com a A33,Car,False,A6 - Évora
A12 - Saída 2,Cruzamento da A12 com a A33,Car,False,Setúbal
A12 - Saída 2,Cruzamento da A12 com a A33,Car,True,Lisboa
A12 - Saída 2,Cruzamento da A12 com a A33,Car,True,Montijo
A12 - Saída 4,Área de Serviço de Alcochete,Car,False,Lisboa
A12 - Saída 4,Área de Serviço de Alcochete,Car,True,Ponte Vasco da Gama
A12 - Saída 4,Área de Serviço de Alcochete,Car,True,Sul
A12 - Saída 4,Cruzamento da A1 com a A12 e a IC17 CRIL,Car,False,Ponte Vasco da Gama
A12 - Saída 4,Cruzamento da A1 com a A12 e a IC17 CRIL,Car,False,Sul
A12 - Saída 4,Cruzamento da A1 com a A12 e a IC17 CRIL,Car,True,A1 - Norte
A12 - Saída 4,Cruzamento da A1 com a A12 e a IC17 CRIL,Car,True,A8 - Oeste
A12 - Saída 4,Cruzamento da A1 com a A12 e a IC17 CRIL,Car,True,Aeroporto de Lisboa
A12 - Saída 4,Cruzamento da A1 com a A12 e a IC17 CRIL,Car,True,IC17 CRIL
A13 - Saída 2,Área de Serviço de Montijo,Car,False,A2 - Algarve
A13 - Saída 2,Área de Serviço de Montijo,Car,False,A6 - Évora
A13 - Saída 2,Área de Serviço de Montijo,Car,False,Pegões
A13 - Saída 2,Área de Serviço de Montijo,Car,True,Santarém
A13 - Saída 2,Área de Serviço de Montijo,Car,True,Santo Estêvão
A13 - Saída 2,Cruzamento da A2 com a A6 e a A13,Car,False,Norte
A13 - Saída 2,Cruzamento da A2 com a A6 e a A13,Car,False,Santarém
A13 - Saída 2,Cruzamento da A2 com a A6 e a A13,Car,True,A2 - Algarve
A13 - Saída 2,Cruzamento da A2 com a A6 e a A13,Car,True,A6 - Évora
A13 - Saída 3,Área de Serviço de Montijo,Car,False,Santarém
A13 - Saída 3,Área de Serviço de Montijo,Car,False,Santo Estêvão
A13 - Saída 3,Área de Serviço de Montijo,Car,True,A2 - Algarve
A13 - Saída 3,Área de Serviço de Montijo,Car,True,A6 - Évora
A13 - Saída 3,Área de Serviço de Montijo,Car,True,Pegões
A13 - Saída 3,Cruzamento da A10 com a A13,Car,False,A2 - Algarve
A13 - Saída 3,Cruzamento da A10 com a A13,Car,False,A6 - Évora
A13 - Saída 3,Cruzamento da A10 com a A13,Car,False,Santo Estêvão
A13 - Saída 3,Cruzamento da A10 com a A13,Car,True,A1 - Carregado
A13 - Saída 3,Cruzamento da A10 com a A13,Car,True,A10 - Benavente
A13 - Saída 3,Cruzamento da A10 com a A13,Car,True,Santarém
A13 - Saída 5,Cruzamento da A10 com a A13,Car,False,A15 - Rio Maior
A13 - Saída 5,Cruzamento da A10 com a A13,Car,False,Salvaterra de Magos
A13 - Saída 5,Cruzamento da A10 com a A13,Car,False,Santarém
A13 - Saída 5,Cruzamento da A10 com a A13,Car,True,A1 - Carregado
A13 - Saída 5,Cruzamento da A10 com a A13,Car,True,A2
A13 - Saída 5,Cruzamento da A10 com a A13,Car,True,A6
A13 - Saída 5,Cruzamento da A10 com a A13,Car,True,A10 - Benavente
A16 - Saída 2,A16 - Saída 3,Car,False,A5 - Cascais/Lisboa
A16 - Saída 2,A16 - Saída 3,Car,True,A9 - Norte
A16 - Saída 2,A16 - Saída 3,Car,True,IC19 - Lisboa
A16 - Saída 2,A16 - Saída 3,Car,True,Sintra
A16 - Saída 2,Cruzamento da A16 com a A5,Car,False,A9 - Norte
A16 - Saída 2,Cruzamento da A16 com a A5,Car,False,Lisboa
A16 - Saída 2,Cruzamento da A16 com a A5,Car,False,Sintra
A16 - Saída 2,Cruzamento da A16 com a A5,Car,True,A5 - Cascais/Lisboa
A16 - Saída 3,A16 - Saída 4-5,Car,False,A5 - Cascais/Lisboa
A16 - Saída 3,A16 - Saída 4-5,Car,True,A9 - Norte
A16 - Saída 3,A16 - Saída 4-5,Car,True,IC19 - Lisboa
A16 - Saída 3,A16 - Saída 4-5,Car,True,Sintra
A16 - Saída 4-5,A16 - Saída 6,Car,False,A5 - Cascais/Lisboa
A16 - Saída 4-5,A16 - Saída 6,Car,True,A9 - Norte
A16 - Saída 4-5,A16 - Saída 6,Car,True,IC19 - Lisboa
A16 - Saída 4-5,A16 - Saída 6,Car,True,Sintra
A16 - Saída 6,Cruzamento da A16 com o IC19,Car,False,A5 - Cascais
A16 - Saída 6,Cruzamento da A16 com o IC19,Car,True,A9 - Norte
A16 - Saída 6,Cruzamento da A16 com o IC19,Car,True,IC19 - Lisboa
A16 - Saída 6,Cruzamento da A16 com o IC19,Car,True,Sintra
A20 - Saída 3,Cruzamento da A20 com a A29,Car,False,Crestuma
A20 - Saída 3,Cruzamento da A20 com a A29,Car,False,Ponte do Freixo
A20 - Saída 3,Cruzamento da A20 com a A29,Car,False,Porto
A20 - Saída 3,Cruzamento da A20 com a A29,Car,False,Vila Nova de Gaia
A20 - Saída 3,Cruzamento da A20 com a A29,Car,True,Lisboa
A20 - Saída 3,Cruzamento da A20 com a A29,Car,True,Santa Maria da Feira
A20 - Saída 3,Cruzamento da A20 com a A44,Car,False,A1 - Lisboa
A20 - Saída 3,Cruzamento da A20 com a A44,Car,False,Vila Nova de Gaia
A20 - Saída 3,Cruzamento da A20 com a A44,Car,True,Braga
A20 - Saída 3,Cruzamento da A20 com a A44,Car,True,Porto
A22 - Início,A22 - Saída 1,Car,False,Aljezur
A22 - Início,A22 - Saída 1,Car,False,Sines
A22 - Início,A22 - Saída 1,Car,True,A2 - Lisboa
A22 - Início,A22 - Saída 1,Car,True,Faro
A22 - Início,A22 - Saída 1,Car,True,Lagos
A22 - Início,A22 - Saída 1,Car,True,Sagres
A22 - Início,Bensafrim,Car,False,A22
A22 - Início,Bensafrim,Car,False,Aljezur
A22 - Início,Bensafrim,Car,True,Bensafrim
A22 - Início,Cruzamento da N120 com a N268,Car,False,A22 - Faro
A22 - Início,Cruzamento da N120 com a N268,Car,False,Lagos
A22 - Início,Cruzamento da N120 com a N268,Car,True,Aljezur
A22 - Início,Cruzamento da N120 com a N268,Car,True,Sines
A22 - Saída 1,Área de Serviço de Lagos,Car,False,Lagos
A22 - Saída 1,Área de Serviço de Lagos,Car,False,Sines
A22 - Saída 1,Área de Serviço de Lagos,Car,True,A2 - Lisboa
A22 - Saída 1,Área de Serviço de Lagos,Car,True,Faro
A22 - Saída 2,A22 - Saída 3,Car,False,Lagos
A22 - Saída 2,A22 - Saída 3,Car,False,Sines
A22 - Saída 2,A22 - Saída 3,Car,True,A2 - Lisboa
A22 - Saída 2,A22 - Saída 3,Car,True,Faro
A22 - Saída 2,Área de Serviço de Lagos,Car,False,A2 - Lisboa
A22 - Saída 2,Área de Serviço de Lagos,Car,False,Faro
A22 - Saída 2,Área de Serviço de Lagos,Car,True,Lagos
A22 - Saída 2,Área de Serviço de Lagos,Car,True,Sines
A22 - Saída 3,A22 - Saída 4,Car,False,Lagos
A22 - Saída 3,A22 - Saída 4,Car,False,Sines
A22 - Saída 3,A22 - Saída 4,Car,True,A2 - Lisboa
A22 - Saída 3,A22 - Saída 4,Car,True,Faro
A22 - Saída 4,A22 - Saída 5,Car,False,Lagos
A22 - Saída 4,A22 - Saída 5,Car,False,Sines
A22 - Saída 4,A22 - Saída 5,Car,True,A2 - Lisboa
A22 - Saída 4,A22 - Saída 5,Car,True,Faro
A22 - Saída 5,A22 - Saída 6,Car,False,Lagos
A22 - Saída 5,A22 - Saída 6,Car,False,Portimão
A22 - Saída 5,A22 - Saída 6,Car,True,A2 - Lisboa
A22 - Saída 5,A22 - Saída 6,Car,True,Faro
A22 - Saída 5,Cruzamento da N124 com a N125,Car,False,A22
A22 - Saída 5,Cruzamento da N124 com a N125,Car,False,Monchique
A22 - Saída 5,Cruzamento da N124 com a N125,Car,True,Portimão
A22 - Saída 5,Cruzamento da N124 com a N266,Car,False,Portimão
A22 - Saída 5,Cruzamento da N124 com a N266,Car,True,Monchique
A22 - Saída 5,Cruzamento da N124 com a N266,Car,True,Silves
A22 - Saída 6,Área de Serviço de Silves,Car,False,Lagos
A22 - Saída 6,Área de Serviço de Silves,Car,False,Portimão
A22 - Saída 6,Área de Serviço de Silves,Car,True,A2 - Lisboa
A22 - Saída 6,Área de Serviço de Silves,Car,True,Faro
A22 - Saída 6,Cruzamento da N124-1 com a N125,Car,False,A22 - Faro/Lagos/A2 - Lisboa
A22 - Saída 6,Cruzamento da N124-1 com a N125,Car,False,Silves
A22 - Saída 6,Cruzamento da N124-1 com a N125,Car,True,Carvoeiro
A22 - Saída 6,Cruzamento da N124-1 com a N125,Car,True,Estômbar
A22 - Saída 6,Cruzamento da N124-1 com a N125,Car,True,Lagoa
A22 - Saída 6,Estação de Silves,Car,False,A22
A22 - Saída 6,Estação de Silves,Car,False,Lagoa
A22 - Saída 6,Estação de Silves,Car,True,Silves
A22 - Saída 7,A22 - Saída 8,Car,False,Lagos
A22 - Saída 7,A22 - Saída 8,Car,False,Portimão
A22 - Saída 7,A22 - Saída 8,Car,True,Faro
A22 - Saída 7,A22 - Saída 8,Car,True,Lisboa
A22 - Saída 7,Alcantarilha,Car,False,A22 - Lagos
A22 - Saída 7,Alcantarilha,Car,False,Portimão
A22 - Saída 7,Alcantarilha,Car,True,Albufeira
A22 - Saída 7,Alcantarilha,Car,True,Faro
A22 - Saída 7,Aqualand Algarve,Car,False,Albufeira
A22 - Saída 7,Aqualand Algarve,Car,False,Faro
A22 - Saída 7,Aqualand Algarve,Car,True,Lagoa
A22 - Saída 7,Aqualand Algarve,Car,True,Portimão
A22 - Saída 7,Área de Serviço de Silves,Car,False,A2 - Lisboa
A22 - Saída 7,Área de Serviço de Silves,Car,False,Faro
A22 - Saída 7,Área de Serviço de Silves,Car,True,Lagos
A22 - Saída 7,Área de Serviço de Silves,Car,True,Portimão
A22 - Saída 8,A22 - Saída 9,Car,False,Lagos
A22 - Saída 8,A22 - Saída 9,Car,False,Portimão
A22 - Saída 8,A22 - Saída 9,Car,True,Faro
A22 - Saída 8,A22 - Saída 9,Car,True,Lisboa
A22 - Saída 9,Cruzamento da A2 com a A22,Car,False,Albufeira
A22 - Saída 9,Cruzamento da A2 com a A22,Car,False,IC1 - Lisboa
A22 - Saída 9,Cruzamento da A2 com a A22,Car,False,Portimão
A22 - Saída 9,Cruzamento da A2 com a A22,Car,True,A2 - Lisboa
A22 - Saída 9,Cruzamento da A2 com a A22,Car,True,Faro
A22 - Saída 9,IC1 - Fim,Car,False,A22 - Faro/Portimão/A2 - Lisboa
A22 - Saída 9,IC1 - Fim,Car,False,Ourique
A22 - Saída 9,IC1 - Fim,Car,True,Albufeira
A22 - Saída 9,Tunes,Car,False,Faro
A22 - Saída 9,Tunes,Car,False,Portimão
A22 - Saída 9,Tunes,Car,True,Lisboa
A22 - Saída 9,Tunes,Car,True,Ourique
A22 - Saída 11,Área de Serviço de Loulé,Car,False,Lisboa
A22 - Saída 11,Área de Serviço de Loulé,Car,False,Portimão
A22 - Saída 11,Área de Serviço de Loulé,Car,True,Espanha
A22 - Saída 11,Área de Serviço de Loulé,Car,True,Faro
A22 - Saída 11,Cruzamento da A2 com a A22,Car,False,Espanha
A22 - Saída 11,Cruzamento da A2 com a A22,Car,False,Faro
A22 - Saída 11,Cruzamento da A2 com a A22,Car,True,Lisboa
A22 - Saída 11,Cruzamento da A2 com a A22,Car,True,Portimão
A22 - Saída 12,A22 - Saída 13,Car,False,Lisboa
A22 - Saída 12,A22 - Saída 13,Car,False,Portimão
A22 - Saída 12,A22 - Saída 13,Car,True,Espanha
A22 - Saída 12,A22 - Saída 13,Car,True,Faro
A22 - Saída 12,Área de Serviço de Loulé,Car,False,Espanha
A22 - Saída 12,Área de Serviço de Loulé,Car,False,Faro
A22 - Saída 12,Área de Serviço de Loulé,Car,True,Lisboa
A22 - Saída 12,Área de Serviço de Loulé,Car,True,Portimão
A22 - Saída 13,A22 - Saída 14,Car,False,Lisboa
A22 - Saída 13,A22 - Saída 14,Car,False,Portimão
A22 - Saída 13,A22 - Saída 14,Car,True,Espanha
A22 - Saída 13,A22 - Saída 14,Car,True,Olhão
A22 - Saída 13,Cruzamento do IC4 com a N125,Car,False,A22 - Espanha/Portimão
A22 - Saída 13,Cruzamento do IC4 com a N125,Car,False,Loulé
A22 - Saída 13,Cruzamento do IC4 com a N125,Car,True,Aeroporto de Faro
A22 - Saída 13,Cruzamento do IC4 com a N125,Car,True,Faro
A22 - Saída 13,Mar Shopping Algarve,Car,False,A22 - Espanha/Portimão
A22 - Saída 13,Mar Shopping Algarve,Car,False,Aeroporto de Faro
A22 - Saída 13,Mar Shopping Algarve,Car,False,Estádio Algarve
A22 - Saída 13,Mar Shopping Algarve,Car,False,Faro
A22 - Saída 13,Mar Shopping Algarve,Car,True,Loulé
A22 - Saída 14,A22 - Saída 15,Car,False,Faro
A22 - Saída 14,A22 - Saída 15,Car,False,Lisboa
A22 - Saída 14,A22 - Saída 15,Car,True,Espanha
A22 - Saída 14,A22 - Saída 15,Car,True,Olhão
A22 - Saída 14,"Conceição, Faro",Car,False,A22 - Espanha/Loulé/A2 - Lisboa
A22 - Saída 14,"Conceição, Faro",Car,False,São Brás de Alportel
A22 - Saída 14,"Conceição, Faro",Car,True,Faro
A22 - Saída 14,Ruínas Romanas de Milreu,Car,False,Faro
A22 - Saída 14,Ruínas Romanas de Milreu,Car,True,Estoi
A22 - Saída 14,Ruínas Romanas de Milreu,Car,True,São Brás de Alportel
A22 - Saída 15,Área de Serviço de Olhão,Car,False,Faro
A22 - Saída 15,Área de Serviço de Olhão,Car,False,Lisboa
A22 - Saída 15,Área de Serviço de Olhão,Car,True,Espanha
A22 - Saída 15,Área de Serviço de Olhão,Car,True,Tavira
A22 - Saída 16,A22 - Saída 17,Car,False,Faro
A22 - Saída 16,A22 - Saída 17,Car,False,Lisboa
A22 - Saída 16,A22 - Saída 17,Car,True,Espanha
A22 - Saída 16,A22 - Saída 17,Car,True,Monte Gordo
A22 - Saída 16,Área de Serviço de Olhão,Car,False,Espanha
A22 - Saída 16,Área de Serviço de Olhão,Car,False,Tavira
A22 - Saída 16,Área de Serviço de Olhão,Car,True,Faro
A22 - Saída 16,Área de Serviço de Olhão,Car,True,Lisboa
A22 - Saída 17,A22 - Saída 18,Car,False,Faro
A22 - Saída 17,A22 - Saída 18,Car,False,Lisboa
A22 - Saída 17,A22 - Saída 18,Car,True,Espanha
A22 - Saída 17,A22 - Saída 18,Car,True,Vila Real de Santo António
A22 - Saída 18,Área de Repouso de Castro Marim,Car,False,Faro
A22 - Saída 18,Área de Repouso de Castro Marim,Car,False,Lisboa
A22 - Saída 18,Área de Repouso de Castro Marim,Car,True,Espanha
A22 - Saída 18,Castro Marim,Car,False,A22 - Espanha/Faro
A22 - Saída 18,Castro Marim,Car,False,Alcoutim
A22 - Saída 18,Castro Marim,Car,False,Beja
A22 - Saída 18,Castro Marim,Car,True,Castro Marim
A22 - Saída 18,Castro Marim,Car,True,Vila Real de Santo António
A22 - Saída 18,IC27 - Início,Car,False,A22
A22 - Saída 18,IC27 - Início,Car,False,Castro Marim
A22 - Saída 18,IC27 - Início,Car,False,Vila Real de Santo António
A22 - Saída 18,IC27 - Início,Car,True,Alcoutim
A22 - Saída 18,IC27 - Início,Car,True,Beja
A22 - Saída 18,IC27 - Início,Car,True,Sapal de Castro Marim e Vila Real de Santo António
A23 - Saída 1,A23 - Saída 2,Car,False,A1 - Lisboa/Porto
A23 - Saída 1,A23 - Saída 2,Car,True,Abrantes
A23 - Saída 1,A23 - Saída 2,Car,True,Torres Novas
A23 - Saída 1,Cruzamento da A1 com a A23,Car,False,Abrantes
A23 - Saída 1,Cruzamento da A1 com a A23,Car,False,Castelo Branco
A23 - Saída 1,Cruzamento da A1 com a A23,Car,False,Torres Novas
A23 - Saída 1,Cruzamento da A1 com a A23,Car,True,A1 - Lisboa/Porto
A23 - Saída 2,A23 - Saída 3,Car,False,A1
A23 - Saída 2,A23 - Saída 3,Car,False,Torres Novas
A23 - Saída 2,A23 - Saída 3,Car,True,Abrantes
A23 - Saída 2,A23 - Saída 3,Car,True,Entroncamento
A23 - Saída 3,Cruzamento da A13 com a A23,Car,False,A1
A23 - Saída 3,Cruzamento da A13 com a A23,Car,False,Torres Novas
A23 - Saída 3,Cruzamento da A13 com a A23,Car,True,Abrantes
A23 - Saída 3,Cruzamento da A13 com a A23,Car,True,Entroncamento - Centro da cidade
A23 - Saída 5,A23 - Saída 6,Car,False,Entroncamento
A23 - Saída 5,A23 - Saída 6,Car,False,Torres Novas
