Name,Municipio,Province,District
A-6 - Parque Deportivo,Madrid,Comunidade de Madrid,Moncloa-Aravaca
A-6 - Saída 5,Madrid,Comunidade de Madrid,Moncloa-Aravaca
A-6 - Saída 8,Madrid,Comunidade de Madrid,Moncloa-Aravaca
A-6 - Saída 9,Madrid,Comunidade de Madrid,Moncloa-Aravaca
A-6 - Saída 10A,Madrid,Comunidade de Madrid,Moncloa-Aravaca
A-6 - Saída 10B,Madrid,Comunidade de Madrid,Moncloa-Aravaca
A-6 - Saída 12,Madrid,Comunidade de Madrid,Moncloa-Aravaca
A-6 - Saída 13,Madrid,Comunidade de Madrid,Moncloa-Aravaca
A-6 - Saída 15,Las Rozas de Madrid,Comunidade de Madrid,
A-6 - Saída 17,Las Rozas de Madrid,Comunidade de Madrid,
A-6 - Saída 18,Las Rozas de Madrid,Comunidade de Madrid,
A-6 - Saída 19,Las Rozas de Madrid,Comunidade de Madrid,
A-6 - Saída 24,Las Rozas de Madrid,Comunidade de Madrid,
A-6 - Saída 26,Las Rozas de Madrid,Comunidade de Madrid,
A-6 - Saída 27,Torrelodones,Comunidade de Madrid,
A-6 - Saída 29,Torrelodones,Comunidade de Madrid,
A-6 - Saída 33,Galapagar,Comunidade de Madrid,
A-6 - Saída 36,Galapagar,Comunidade de Madrid,
A-6 - Saída 38,Collado Villalba,Comunidade de Madrid,
A-6 - Saída 39,Collado Villalba,Comunidade de Madrid,
A-6 - Saída 110,Adanero,Ávila,
A-6 - Saída 112,Adanero,Ávila,
A-6 - Saída 114,Gutierre-Muñoz,Ávila,
A-6 - Saída 117,Orbita,Ávila,
A-6 - Saída 119,Espinosa de los Caballeros,Ávila,
A-6 - Saída 122,Arévalo,Ávila,
A-6 - Saída 124,Arévalo,Ávila,
A-6 - Saída 126,Martín Muñoz de la Dehesa,Segóvia,
A-6 - Saída 129,Arévalo,Ávila,
A-6 - Saída 134,Palacios de Goda,Ávila,
A-6 - Saída 138,San Pablo de la Moraleja,Valladolid,
A-6 - Saída 141,Ataquines,Valladolid,
A-6 - Saída 147,San Vicente del Palacio,Valladolid,
A-6 - Saída 149,San Vicente del Palacio,Valladolid,
A-6 - Saída 156,Medina del Campo,Valladolid,
A-6 - Saída 157,Medina del Campo,Valladolid,
A-6 - Saída 160,Medina del Campo,Valladolid,
A-6 - Saída 161,Medina del Campo,Valladolid,
A-6 - Saída 165,Medina del Campo,Valladolid,
A-6 - Saída 170,Rueda,Valladolid,
A-6 - Saída 172,Rueda,Valladolid,
A-6 - Saída 175,Rueda,Valladolid,
A-6 - Saída 179,Tordesillas,Valladolid,
A-6 - Saída 186,Tordesillas,Valladolid,
A-6 - Saída 189,Bercero,Valladolid,
A-6 - Saída 195,Vega de Valdetronco,Valladolid,
A-6 - Saída 196,Vega de Valdetronco,Valladolid,
A-6 - Saída 201,Mota del Marqués,Valladolid,
A-6 - Saída 203,Mota del Marqués,Valladolid,
A-6 - Saída 209,Tiedra,Valladolid,
A-6 - Saída 211,Villardefrades,Valladolid,
A-6 - Saída 212,Villardefrades,Valladolid,
A-6 - Saída 215,Villardefrades,Valladolid,
A-6 - Saída 216,Villardefrades,Valladolid,
A-6 - Saída 217,Villardefrades,Valladolid,
A-6 - Saída 221,Villanueva de los Caballeros,Valladolid,
A-6 - Saída 226,Villalpando,Zamora,
A-6 - Saída 231,Villalpando,Zamora,
A-6 - Saída 234,Villalpando,Zamora,
A-6 - Saída 236,Villalpando,Zamora,
A-6 - Saída 239,Villalpando,Zamora,
A-6 - Saída 243,Cerecinos de Campos,Zamora,
A-6 - Saída 245,Cerecinos de Campos,Zamora,
A-6 - Saída 251,San Esteban del Molar,Zamora,
A-6 - Saída 257,Castrogonzalo,Zamora,
A-6 - Saída 259,Castrogonzalo,Zamora,
A-6 - Saída 261-262,Benavente,Zamora,
A-6 - Saída 264,Benavente,Zamora,
A-6 - Saída 266,San Cristóbal de Entreviñas,Zamora,
A-6 - Saída 272,La Torre del Valle,Zamora,
A-6 - Saída 277,San Adrián del Valle,León,
A-6 - Saída 280,Pozuelo del Páramo,León,
A-6 - Saída 292,Roperuelos del Páramo,León,
A-6 - Saída 298,Cebrones del Río,León,
A-6 - Saída 303,La Bañeza,León,
A-6 - Saída 306,La Bañeza,León,
A-6 - Saída 314,Riego de la Vega,León,
A-6 - Saída 318,Valderrey,León,
A-6 - Saída 326,Astorga,León,
A-6 - Saída 329,Astorga,León,
A-6 - Saída 330,Brazuelo,León,
A-6 - Saída 333-334,Brazuelo,León,
A-6 - Saída 339,Brazuelo,León,
A-6 - Saída 347-349,Villagatón,León,
A-6 - Saída 350-351,Villagatón,León,
A-6 - Saída 360-361,Folgoso de la Ribera,León,
A-6 - Saída 364,Torre del Bierzo,León,
A-6 - Saída 366,Torre del Bierzo,León,
A-6 - Saída 371-372,Bembibre,León,
A-6 - Saída 376,Congosto,León,
A-6 - Saída 378,Congosto,León,
A-6 - Saída 382,Ponferrada,León,
A-6 - Saída 387,Ponferrada,León,
A-6 - Saída 394,Camponaraya,León,
A-6 - Saída 399,Carracedelo,León,
A-6 - Saída 400,Carracedelo,León,
A-6 - Saída 405,Villafranca del Bierzo,León,
A-6 - Saída 407,Villafranca del Bierzo,León,
A-6 - Saída 415,Trabadelo,León,
A-6 - Saída 419,Vega de Valcarce,León,
A-6 - Saída 420,Vega de Valcarce,León,
A-6 - Saída 431,Pedrafita do Cebreiro,Lugo,Pedrafita do Cebreiro
A-6 - Saída 432,As Nogais,Lugo,Noceda
A-6 - Saída 438,As Nogais,Lugo,Noceda
A-6 - Saída 444,As Nogais,Lugo,As Nogais
A-6 - Saída 451,Becerreá,Lugo,Ouselle
A-6 - Saída 456,Becerreá,Lugo,Furco
A-6 - Saída 461,Baralla,Lugo,San Miguel de Neira de Rei
A-6 - Saída 469,Baralla,Lugo,Vilartelín
A-6 - Saída 479,O Corgo,Lugo,Castrillón
A-6 - Saída 485,O Corgo,Lugo,San Bartolomeu de Chamoso
A-6 - Saída 493,Lugo,Lugo,Pedreda
A-6 - Saída 497,Lugo,Lugo,San Salvador de Muxa
A-6 - Saída 500,Lugo,Lugo,Pías
A-6 - Saída 507,Outeiro de Rei,Lugo,Outeiro de Rei
A-6 - Saída 510,Rábade,Lugo,Rábade
A-6 - Saída 517,Begonte,Lugo,Begonte
A-6 - Saída 522B,Begonte,Lugo,Baamonde
A-6 - Saída 529,Guitiriz,Lugo,Trasparga
A-6 - Saída 535,Guitiriz,Lugo,Lagostelle
A-6 - Saída 540,Guitiriz,Lugo,Santa Mariña de Lagostelle
A-6 - Saída 549,Aranga,A Coruña,Muniferral
A-6 - Saída 560,Coirós,A Coruña,Santa Mariña de Lesa
A-6 - Saída 565,Oza-Cesuras,A Coruña,Mondoi
A-6 - Saída 567,Betanzos,A Coruña,Requián
A-6 - Saída 573,Carral,A Coruña,San Vicente de Vigo
A-6 - Saída 583,Cambre,A Coruña,Anceis
A-6 - Saída 589,Arteixo,A Coruña,Morás
A-7 - Área de Serviço Repsol Estepona,Estepona,Málaga,
A-7 - Bahía Dorada 6/Galera Park Este,Estepona,Málaga,
A-7 - Calle de la Siesta,Estepona,Málaga,
A-7 - Calle Montes de Málaga,Manilva,Málaga,
A-7 - Camping La Bella Vista,Manilva,Málaga,
A-7 - Castillo de la Duquesa,Manilva,Málaga,
A-7 - Doña Julia Golf Club,Casares,Málaga,
A-7 - Galera Park Oeste/Jardines de Nueva Galera,Estepona,Málaga,
A-7 - La Duquesa Golf,Manilva,Málaga,
A-7 - La Duquesa/Jardines del Mar/Residencial Chullera,Manilva,Málaga,
A-7 - La Paloma/Playa Paraiso,Manilva,Málaga,
A-7 - Marina de Casares,Casares,Málaga,
A-7 - Martagina,Manilva,Málaga,
A-7 - Playa de la Chullera,Manilva,Málaga,
A-7 - Puerto de la Duquesa,Manilva,Málaga,
A-7 - Punta Chullera,Manilva,Málaga,
A-7 - Saída 103,Algeciras,Cádiz,
A-7 - Saída 104,Algeciras,Cádiz,
A-7 - Saída 105,Algeciras,Cádiz,
A-7 - Saída 106,Algeciras,Cádiz,
A-7 - Saída 107A,Algeciras,Cádiz,
A-7 - Saída 107B,Algeciras,Cádiz,
A-7 - Saída 108A,Algeciras,Cádiz,
A-7 - Saída 108B,Algeciras,Cádiz,
A-7 - Saída 108C,Algeciras,Cádiz,
A-7 - Saída 109,Algeciras,Cádiz,
A-7 - Saída 110A,Los Barrios,Cádiz,
A-7 - Saída 111,Los Barrios,Cádiz,
A-7 - Saída 112,Los Barrios,Cádiz,
A-7 - Saída 113A,Los Barrios,Cádiz,
A-7 - Saída 113B,Los Barrios,Cádiz,
A-7 - Saída 115,San Roque,Cádiz,
A-7 - Saída 116,San Roque,Cádiz,
A-7 - Saída 117,San Roque,Cádiz,
A-7 - Saída 119,San Roque,Cádiz,
A-7 - Saída 127,San Roque,Cádiz,
A-7 - Saída 130,San Roque,Cádiz,
A-7 - Saída 132,San Roque,Cádiz,
A-7 - Saída 141,Manilva,Málaga,
A-7 - Saída 145,Manilva,Málaga,
A-7 - Saída 158,Estepona,Málaga,
A-7 - Saída 160,Estepona,Málaga,
A-7 - Saída 163,Estepona,Málaga,
A-7 - Saída 165,Estepona,Málaga,
A-7 - Saída 168,Estepona,Málaga,
A-7 - Saída 170,Marbella,Málaga,
A-7 - Saída 172,Marbella,Málaga,
A-7 - Saída 174,Marbella,Málaga,
A-7 - Saída 175,Marbella,Málaga,
A-7 - Saída 176,Marbella,Málaga,
A-7 - Saída 226,Málaga,Málaga,Churriana
A-7 - Saída 230,Alhaurín de la Torre,Málaga,
A-7 - Saída 235-237,Málaga,Málaga,Puerto de la Torre
A-7 - Saída 242,Málaga,Málaga,Ciudad Jardín
A-7 - Saída 243,Málaga,Málaga,Este
A-7 - Saída 244,Málaga,Málaga,Este
A-7 - Saída 245,Málaga,Málaga,Este
A-7 - Saída 246,Málaga,Málaga,Este
A-7 - Saída 254,Rincón de la Victoria,Málaga,
A-7 - Saída 256,Rincón de la Victoria,Málaga,
A-7 - Saída 258,Rincón de la Victoria,Málaga,
A-7 - Saída 265,Vélez-Málaga,Málaga,
A-7 - Saída 272,Vélez-Málaga,Málaga,
A-7 - Saída 274,Vélez-Málaga,Málaga,
A-7 - Saída 277,Algarrobo,Málaga,
A-7 - Saída 285,Torrox,Málaga,
A-7 - Saída 292,Frigiliana,Málaga,
A-7 - Saída 295,Nerja,Málaga,
A-7 - Saída 305,Almuñécar,Granada,
A-7 - Saída 314,Almuñécar,Granada,
A-7 - Saída 322,Salobreña,Granada,
A-7 - Saída 331,Manises,València / Valencia,
A-7 - Saída 341,Torrent,València / Valencia,
A-7 - Saída 342,Motril,Granada,
A-7 - Saída 344,Torrent,València / Valencia,
A-7 - Saída 351,Picassent,València / Valencia,
A-7 - Saída 354,Lújar,Granada,
A-7 - Saída 356,Silla,València / Valencia,
A-7 - Saída 357,Picassent,València / Valencia,
A-7 - Saída 358,Picassent,València / Valencia,
A-7 - Saída 359,Polopos,Granada,
A-7 - Saída 361,Benifaió,València / Valencia,
A-7 - Saída 363,Benifaió,València / Valencia,
A-7 - Saída 366,Alginet,València / Valencia,
A-7 - Saída 367,Carlet,València / Valencia,
A-7 - Saída 369,Carlet,València / Valencia,
A-7 - Saída 371,L'Alcúdia,València / Valencia,
A-7 - Saída 373,Albuñol,Granada,
"A-7 - Saída 375, Granada",Albuñol,Granada,
"A-7 - Saída 375, Valência",Guadassuar,València / Valencia,
A-7 - Saída 376,L'Alcúdia,València / Valencia,
A-7 - Saída 376A,L'Alcúdia,València / Valencia,
A-7 - Saída 376B,Massalavés,València / Valencia,
A-7 - Saída 379,Massalavés,València / Valencia,
A-7 - Saída 381,Alberic,València / Valencia,
A-7 - Saída 383,Alberic,València / Valencia,
A-7 - Saída 384,Adra,Almería,
A-7 - Saída 385,Alberic,València / Valencia,
A-7 - Saída 386,Alberic,València / Valencia,
"A-7 - Saída 389, Almería",Adra,Almería,
"A-7 - Saída 389, Valência",Beneixida,València / Valencia,
"A-7 - Saída 391, Almería",Adra,Almería,
"A-7 - Saída 391, Valência",Beneixida,València / Valencia,
A-7 - Saída 395,Rotglà i Corberà,València / Valencia,
A-7 - Saída 396,Rotglà i Corberà,València / Valencia,
A-7 - Saída 398,Balanegra,Almería,
"A-7 - Saída 400, Almería",El Ejido,Almería,
"A-7 - Saída 400, Valência",Canals,València / Valencia,
A-7 - Saída 402,Játiva/Xàtiva,València / Valencia,
A-7 - Saída 403,El Ejido,Almería,
A-7 - Saída 404,El Ejido,Almería,
A-7 - Saída 405,Canals,València / Valencia,
A-7 - Saída 406,El Ejido,Almería,
A-7 - Saída 409,El Ejido,Almería,
A-7 - Saída 410,L'Olleria,València / Valencia,
A-7 - Saída 411,El Ejido,Almería,
A-7 - Saída 413,Aielo de Malferit,València / Valencia,
"A-7 - Saída 414, Almería",El Ejido,Almería,
"A-7 - Saída 414, Valência",Albaida,València / Valencia,
A-7 - Saída 415,Albaida,València / Valencia,
A-7 - Saída 417,Agullent,València / Valencia,
A-7 - Saída 418,Agullent,València / Valencia,
"A-7 - Saída 420, Almería",La Mojonera,Almería,
"A-7 - Saída 420, Valência",Agullent,València / Valencia,
A-7 - Saída 421,Agullent,València / Valencia,
A-7 - Saída 423,Albaida,València / Valencia,
A-7 - Saída 424,Vícar,Almería,
A-7 - Saída 425,Albaida,València / Valencia,
A-7 - Saída 429,Atzeneta d'Albaida,València / Valencia,
A-7 - Saída 431,Roquetas de Mar,Almería,
A-7 - Saída 432,Muro de Alcoy,Alacant / Alicante,
A-7 - Saída 435,Muro de Alcoy,Alacant / Alicante,
A-7 - Saída 436,Muro de Alcoy,Alacant / Alicante,
A-7 - Saída 438,Almería,Almería,
A-7 - Saída 441,Cocentaina,Alacant / Alicante,
A-7 - Saída 442,Cocentaina,Alacant / Alicante,
"A-7 - Saída 443, Alicante",Cocentaina,Alacant / Alicante,
"A-7 - Saída 443, Almería",Almería,Almería,
A-7 - Saída 446,Almería,Almería,
A-7 - Saída 448,Almería,Almería,
A-7 - Saída 449,Alcoi / Alcoy,Alacant / Alicante,
A-7 - Saída 453,Alcoi / Alcoy,Alacant / Alicante,
A-7 - Saída 456,Almería,Almería,
"A-7 - Saída 460, Alicante",Ibi,Alacant / Alicante,
"A-7 - Saída 460, Almería",Almería,Almería,
A-7 - Saída 464,Ibi,Alacant / Alicante,
A-7 - Saída 467,Almería,Almería,
"A-7 - Saída 471, Alicante",Castalla,Alacant / Alicante,
"A-7 - Saída 471, Almería",Almería,Almería,
A-7 - Saída 475,Níjar,Almería,
A-7 - Saída 479,Níjar,Almería,
A-7 - Saída 480,Tibi,Alacant / Alicante,
A-7 - Saída 481,Níjar,Almería,
A-7 - Saída 482,Tibi,Alacant / Alicante,
A-7 - Saída 487,Níjar,Almería,
A-7 - Saída 489,Alacant / Alicante,Alacant / Alicante,
A-7 - Saída 494,Níjar,Almería,
A-7 - Saída 504,Sorbas,Almería,
A-7 - Saída 507,Monforte del Cid,Alacant / Alicante,
"A-7 - Saída 510, Alicante",Elx / Elche,Alacant / Alicante,
"A-7 - Saída 510, Almería",Sorbas,Almería,
A-7 - Saída 513,Bédar,Almería,
A-7 - Saída 514,Los Gallardos,Almería,
A-7 - Saída 516,Los Gallardos,Almería,
A-7 - Saída 518,Elx / Elche,Alacant / Alicante,
A-7 - Saída 520,Los Gallardos,Almería,
A-7 - Saída 523,Elx / Elche,Alacant / Alicante,
A-7 - Saída 525,Vera,Almería,
A-7 - Saída 526,Crevillent,Alacant / Alicante,
"A-7 - Saída 529, Alicante",Crevillent,Alacant / Alicante,
"A-7 - Saída 529, Almería",Antas,Almería,
A-7 - Saída 535,San Isidro,Alacant / Alicante,
A-7 - Saída 537,Antas,Almería,
A-7 - Saída 538,Granja de Rocamora,Alacant / Alicante,
A-7 - Saída 541,Cox,Alacant / Alicante,
A-7 - Saída 543,Huércal-Overa,Almería,
A-7 - Saída 545,Orihuela,Alacant / Alicante,
A-7 - Saída 547,Huércal-Overa,Almería,
A-7 - Saída 549,Huércal-Overa,Almería,
"A-7 - Saída 553, Almería",Huércal-Overa,Almería,
"A-7 - Saída 553, Murcia",Santomera,Região de Murcia,
A-7 - Saída 555,Santomera,Região de Murcia,
"A-7 - Saída 559, Almería",Huércal-Overa,Almería,
"A-7 - Saída 559, Murcia",Murcia,Região de Murcia,Esparragal
"A-7 - Saída 563, Almería",Huércal-Overa,Almería,
"A-7 - Saída 563, Murcia",Murcia,Região de Murcia,Cabezo de Torres
A-7 - Saída 565,Huércal-Overa,Almería,
A-7 - Saída 571,Murcia,Região de Murcia,La Ñora
A-7 - Saída 575,Murcia,Região de Murcia,Javalí Nuevo
A-7 - Saída 581,Murcia,Região de Murcia,Sangonera la Seca
A-7 - Saída 584,Murcia,Região de Murcia,Sangonera la Seca
A-7 - Saída 585,Murcia,Região de Murcia,Sangonera la Seca
A-7 - Saída 586,Librilla,Região de Murcia,
A-7 - Saída 588,Librilla,Região de Murcia,
A-7 - Saída 589,Librilla,Região de Murcia,
A-7 - Saída 591,Librilla,Região de Murcia,
A-7 - Saída 594,Librilla,Região de Murcia,
A-7 - Saída 596,Alhama de Murcia,Região de Murcia,
A-7 - Saída 598,Alhama de Murcia,Região de Murcia,
A-7 - Saída 609,Totana,Região de Murcia,
A-7 - Saída 616,Totana,Região de Murcia,
A-7 - Saída 618,Totana,Região de Murcia,
A-7 - Saída 622,Lorca,Região de Murcia,
A-7 - Saída 623,Lorca,Região de Murcia,
A-7 - Saída 628,Lorca,Região de Murcia,
A-7 - Saída 630,Lorca,Região de Murcia,
A-7 - Saída 633,Lorca,Região de Murcia,
A-7 - Saída 640,Lorca,Região de Murcia,
A-7 - Saída 642,Lorca,Região de Murcia,
A-7 - Saída 644,Lorca,Região de Murcia,
A-7 - Saída 645,Puerto Lumbreras,Região de Murcia,
A-7 - Saída 646,Puerto Lumbreras,Região de Murcia,
A-7 - Saída 649,Puerto Lumbreras,Região de Murcia,
A-7 - Saída 655,Puerto Lumbreras,Região de Murcia,
A-7 - Saída 661,Puerto Lumbreras,Região de Murcia,
A-7 - San Luis de Sabinillas Norte,Manilva,Málaga,
A-7 - Torreguadiaro Norte,San Roque,Cádiz,
A-7 - Torreguadiaro Sul,San Roque,Cádiz,
A-7 - Urbanización Bahía de Casares,Casares,Málaga,
A-7 - Urbanización Buenas Noches,Estepona,Málaga,
A-7 - Urbanización Camarate Golf,Casares,Málaga,
A-7 - Urbanización Casares del Mar,Casares,Málaga,
A-7 - Urbanización Jardin Tropical,Manilva,Málaga,
A-7 - Urbanización Pueblo Mexicano,Manilva,Málaga,
A-7 - Urbanización Punta Chullera,Manilva,Málaga,
A-7 - Urbanización San Diego,San Roque,Cádiz,
A-7/A-30 - Saída 135,Murcia,Região de Murcia,El Puntal
A-7/A-30 - Saída 136,Murcia,Região de Murcia,El Puntal
A-7/AP-7 - Saída 155,Estepona,Málaga,
A-7/AP-7 - Saída 182,Marbella,Málaga,
A-7/AP-7 - Saída 184,Marbella,Málaga,
A-7/AP-7 - Saída 185,Marbella,Málaga,
A-7/AP-7 - Saída 217,Fuengirola,Málaga,
A-7/AP-7 - Saída 222,Benalmádena,Málaga,
A-8 - Saída 588,Guitiriz,Lugo,Pígara
A-31 - Mercalicante,Alacant / Alicante,Alacant / Alicante,
A-31 - Porto de Alicante,Alacant / Alicante,Alacant / Alicante,
A-31 - Saída 237,Alacant / Alicante,Alacant / Alicante,
A-31 - Saída 239,Alacant / Alicante,Alacant / Alicante,
A-32 - Saída 1,Bailén,Jaén,
A-40 - Saída 94,Santo Domingo-Caudilla,Toledo,
A-40 - Saída 182,Ocaña,Toledo,
A-40 - Saída 186,Ocaña,Toledo,
A-41 - Saída 163,Ciudad Real,Ciudad Real,
A-42 - Calle de Antonio López,Madrid,Comunidade de Madrid,Usera
A-42 - Paseo de Santa María de la Cabeza,Madrid,Comunidade de Madrid,Carabanchel
A-42 - Saída 4,Madrid,Comunidade de Madrid,Carabanchel
A-42 - Saída 5,Madrid,Comunidade de Madrid,Carabanchel
A-43 - Saída 4,Miguelturra,Ciudad Real,
A-43 - Saída 9,Carrión de Calatrava,Ciudad Real,
A-43 - Saída 15,Torralba de Calatrava,Ciudad Real,
A-43 - Saída 26,Daimiel,Ciudad Real,
A-43 - Saída 30,Daimiel,Ciudad Real,
A-43 - Saída 33,Daimiel,Ciudad Real,
A-43 - Saída 48,Manzanares,Ciudad Real,
A-43 - Saída 54,Manzanares,Ciudad Real,
A-43 - Saída 63-65,Manzanares,Ciudad Real,
A-43 - Saída 67,Argamasilla de Alba,Ciudad Real,
A-43 - Saída 71,Manzanares,Ciudad Real,
A-43 - Saída 75,Argamasilla de Alba,Ciudad Real,
A-43 - Saída 77,Argamasilla de Alba,Ciudad Real,
A-43 - Saída 81,Argamasilla de Alba,Ciudad Real,
A-43 - Saída 87,Argamasilla de Alba,Ciudad Real,
A-43 - Saída 91,Tomelloso,Ciudad Real,
A-43 - Saída 100,Socuéllamos,Ciudad Real,
A-43 - Saída 117,Villarrobledo,Albacete,
A-43 - Saída 125,Villarrobledo,Albacete,
A-43 - Saída 129,Villarrobledo,Albacete,
A-43 - Saída 132,Villarrobledo,Albacete,
A-43 - Saída 144,San Clemente,Cuenca,
A-43 - Saída 149,San Clemente,Cuenca,
A-43 - Saída 155,San Clemente,Cuenca,
A-43 - Saída 162,Vara de Rey,Cuenca,
A-43 - Saída 172,Atalaya del Cañavate,Cuenca,
A-44 - Saída 12,Jabalquinto,Jaén,
A-44 - Saída 17,Jabalquinto,Jaén,
A-44 - Saída 18,Mengíbar,Jaén,
A-44 - Saída 26,Jaén,Jaén,
A-44 - Saída 40-42,Jaén,Jaén,
A-44 - Saída 46,La Guardia de Jaén,Jaén,
A-44 - Saída 50,Pegalajar,Jaén,
A-44 - Saída 59,Cárcheles,Jaén,
A-44 - Saída 64,Cambil,Jaén,
A-44 - Saída 67,Campillo de Arenas,Jaén,
A-44 - Saída 74,Campillo de Arenas,Jaén,
A-44 - Saída 77,Noalejo,Jaén,
A-44 - Saída 79,Iznalloz,Granada,
A-44 - Saída 84,Campotéjar,Granada,
A-44 - Saída 89,Dehesas Viejas,Granada,
A-44 - Saída 97,Iznalloz,Granada,
A-44 - Saída 103,Deifontes,Granada,
A-44 - Saída 108,Albolote,Granada,
A-44 - Saída 111,Albolote,Granada,
A-44 - Saída 144,Padul,Granada,
A-44 - Saída 153,Villamena,Granada,
A-44 - Saída 157,Nigüelas,Granada,
A-44 - Saída 160,Lecrín,Granada,
A-44 - Saída 164,Lecrín,Granada,
A-44 - Saída 167,El Pinar,Granada,
A-44 - Saída 175,Vélez de Benaudalla,Granada,
A-44 - Saída 181,Vélez de Benaudalla,Granada,
A-45 - Saída 5,Córdoba,Córdoba,
A-45 - Saída 16,Fernán Núñez,Córdoba,
A-45 - Saída 27,Montilla,Córdoba,
A-45 - Saída 36,Montilla,Córdoba,
A-45 - Saída 40,Aguilar de la Frontera,Córdoba,
A-45 - Saída 49,Monturque,Córdoba,
A-45 - Saída 51,Lucena,Córdoba,
A-45 - Saída 62,Lucena,Córdoba,
A-45 - Saída 72,Encinas Reales,Córdoba,
A-45 - Saída 76,Benamejí,Córdoba,
A-45 - Saída 79,Benamejí,Córdoba,
A-45 - Saída 82,Benamejí,Córdoba,
A-45 - Saída 86,Antequera,Málaga,
A-45 - Saída 92,Antequera,Málaga,
A-45 - Saída 102,Antequera,Málaga,
A-45 - Saída 107,Antequera,Málaga,
A-45 - Saída 115,Antequera,Málaga,
A-45 - Saída 123,Casabermeja,Málaga,
A-45 - Saída 124,Casabermeja,Málaga,
A-45 - Saída 127,Casabermeja,Málaga,
A-45 - Saída 134,Málaga,Málaga,Palma-Palmilla
A-45 - Saída 136,Málaga,Málaga,Ciudad Jardín
A-45 - Saída 140,Málaga,Málaga,Ciudad Jardín
A-49 - Saída 1,Camas,Sevilha,
A-49 - Saída 1B,Castilleja de la Cuesta,Sevilha,
A-49 - Saída 2,Castilleja de la Cuesta,Sevilha,
A-49 - Saída 3,Castilleja de la Cuesta,Sevilha,
A-49 - Saída 5,Bormujos,Sevilha,
A-49 - Saída 11,Bollullos de la Mitación,Sevilha,
A-49 - Saída 14,Umbrete,Sevilha,
A-49 - Saída 16,Benacazón,Sevilha,
A-49 - Saída 23,Huévar del Aljarafe,Sevilha,
A-49 - Saída 28,Carrión de los Céspedes,Sevilha,
A-49 - Saída 34,Chucena,Huelva,
A-49 - Saída 48,Bollullos Par del Condado,Huelva,
A-49 - Saída 53,Villarrasa,Huelva,
A-49 - Saída 60,Bonares,Huelva,
A-49 - Saída 75,San Juan del Puerto,Huelva,
A-49 - Saída 81,Huelva,Huelva,
A-49 - Saída 87,Gibraleón,Huelva,
A-49 - Saída 94,Gibraleón,Huelva,
A-49 - Saída 99,Gibraleón,Huelva,
A-49 - Saída 105,Cartaya,Huelva,
A-49 - Saída 113,Lepe,Huelva,
A-49 - Saída 117,Lepe,Huelva,
A-49 - Saída 122,Isla Cristina,Huelva,
A-49 - Saída 125,Ayamonte,Huelva,
A-49 - Saída 129,Ayamonte,Huelva,
A-49 - Saída 131,Ayamonte,Huelva,
A-50 - Saída 4,Ávila,Ávila,
A-50 - Saída 14,Peñalba de Ávila,Ávila,
A-50 - Saída 24,San Pedro del Arroyo,Ávila,
A-50 - Saída 35,Crespos,Ávila,
A-50 - Saída 46,Narros del Castillo,Ávila,
A-50 - Saída 59,Peñaranda de Bracamonte,Salamanca,
A-50 - Saída 69,Villar de Gallimazo,Salamanca,
A-50 - Saída 76,Alconada,Salamanca,
A-50 - Saída 83,Encinas de Abajo,Salamanca,
A-50 - Saída 86,Machacón,Salamanca,
A-50 - Saída 96,Pelabravo,Salamanca,
A-50 - Zona Comercial,Santa Marta de Tormes,Salamanca,
A-52 - Saída 252,Ribadavia,Ourense,Ventosela
A-52 - Saída 262,Melón,Ourense,Quins
A-52 - Saída 269,A Cañiza,Pontevedra,Oroso
A-52 - Saída 271-272,A Cañiza,Pontevedra,A Cañiza
A-52 - Saída 282,As Neves,Pontevedra,Batalláns
A-52 - Saída 287,Salvaterra de Miño,Pontevedra,Vilacova
A-52 - Saída 294,Ponteareas,Pontevedra,Moreira
A-52 - Saída 303,O Porriño,Pontevedra,Cans
A-52 - Saída 305,O Porriño,Pontevedra,O Porriño
A-52 - Saída 306,Mos,Pontevedra,Sanguiñeda
A-55 - Rúa Loureiro,Vigo,Pontevedra,Vigo
A-55 - Saída 2A,Vigo,Pontevedra,Sárdoma
A-55 - Saída 2B,Vigo,Pontevedra,Sárdoma
A-55 - Saída 3,Vigo,Pontevedra,Bembrive
A-55 - Saída 4,Vigo,Pontevedra,Bembrive
A-55 - Saída 5,Vigo,Pontevedra,Bembrive
A-55 - Saída 5B,Vigo,Pontevedra,Lavadores
A-55 - Saída 6,Vigo,Pontevedra,Cabral
A-55 - Saída 7,Vigo,Pontevedra,Cabral
A-55 - Saída 9,Mos,Pontevedra,Tameiga
A-55 - Saída 10A,Mos,Pontevedra,Tameiga
A-55 - Saída 10B,Mos,Pontevedra,Tameiga
A-55 - Saída 11,Mos,Pontevedra,Petelos
A-55 - Saída 12,Mos,Pontevedra,Petelos
A-55 - Saída 14,Mos,Pontevedra,Sanguiñeda
A-55 - Saída 17,O Porriño,Pontevedra,Torneiros
A-55 - Saída 18,O Porriño,Pontevedra,Atios
A-55 - Saída 21,O Porriño,Pontevedra,San Salvador de Budiño
A-55 - Saída 22,O Porriño,Pontevedra,San Salvador de Budiño
A-55 - Saída 23,O Porriño,Pontevedra,San Salvador de Budiño
A-55 - Saída 24,Tui,Pontevedra,Guillarei
A-55 - Saída 26A,Tui,Pontevedra,Guillarei
A-55 - Saída 29,Tui,Pontevedra,Randufe
